IndiceGene,ProbeSetID,Alpha,MeanPositive,MeanNegative,DeltaMean_Log2,T_Welch,P_Welch,FDR_Welch,AUC_PositiveHigher,AUC_Separation,EvidenceScore
5045,1420739_at,-0.0011542534642015,3.970842,3.996486,-0.0256440000000002,-0.197101928539731,0.848988736397333,0.932567193906567,0.32,0.68,0.404616490890752
4149,1419818_x_at,0.000407306375117204,8.495984,8.413648,0.0823360000000015,1.31539360748379,0.227136795184926,0.483542377534273,0.64,0.64,0.404616068961748
11833,1427527_a_at,0.000249735036733708,4.778504,4.614704,0.1638,1.20803041972935,0.277702036209321,0.53782467301134,0.64,0.64,0.404603533037112
24474,1440168_x_at,-0.000726281683722523,8.752166,8.720664,0.0315019999999997,0.37857010457985,0.718021616967654,0.866424789888115,0.68,0.68,0.404602546766436
23379,1439073_at,-0.000436037301120656,4.64569,4.69742,-0.0517299999999992,-0.430561496574181,0.683971682885059,0.847234464976629,0.32,0.68,0.404573769008687
40058,1455763_at,-0.000810083120993402,5.869106,5.738138,0.130967999999999,1.09544106090769,0.307482416887519,0.568151089307421,0.64,0.64,0.40450757532033
6686,1422380_at,-0.000106807292261895,3.155524,3.205084,-0.0495599999999987,-0.572186346933405,0.591972513516656,0.792057716786775,0.32,0.68,0.404499491663573
7164,1422858_at,0.00199879074666076,7.45841,7.539136,-0.0807259999999985,-0.881930703542937,0.409453139734742,0.658515353392169,0.36,0.64,0.40449087764482
21058,1436752_at,-0.00241482954906648,6.95308,7.049244,-0.0961639999999999,-0.697332907886468,0.507043217603164,0.7331182046331,0.36,0.64,0.404471227301721
31422,1447116_at,-0.000646760876980773,4.35151,4.517102,-0.165592,-1.0972113871317,0.323637588229507,0.583621705987165,0.36,0.64,0.404442789509366
17697,1433391_at,-0.00265071716429703,5.070696,4.996494,0.0742019999999997,0.680469874655359,0.516520301521579,0.740046950281626,0.64,0.64,0.404429448806452
36888,1452593_a_at,0.000289647924716127,3.26314,3.12372,0.13942,1.24961167668876,0.261272887793827,0.520940252537107,0.64,0.64,0.404428218386412
31546,1447240_at,-9.64436173969749e-05,5.404168,5.461384,-0.0572159999999995,-0.549176909062211,0.606806436824775,0.801190631796626,0.32,0.68,0.404419389439571
3699,1419368_a_at,0.000389348118624514,7.367528,7.513434,-0.145905999999999,-1.20251170721672,0.277124778753945,0.537424558070396,0.36,0.64,0.404324938580276
21510,1437204_a_at,-0.000670555364768717,6.482144,6.655814,-0.173670000000001,-1.03495531900929,0.335881774270048,0.594902760813439,0.36,0.64,0.404322616580863
25060,1440754_at,0.0004169855092627,4.988322,4.950772,0.0375500000000004,0.475821740485781,0.647383527822863,0.825982191528444,0.68,0.68,0.404287501618129
3327,1418996_a_at,0.00186512845621981,7.295924,7.191846,0.104078000000001,0.870118472485836,0.42264826487292,0.668719852448117,0.64,0.64,0.404203585348191
12582,1428276_at,0.000787552197288597,3.545412,3.457468,0.0879439999999998,1.22472997508066,0.26725639912326,0.527470404535269,0.64,0.64,0.404179802028728
17529,1433223_at,-0.00119896685140986,5.059776,4.950602,0.109174000000001,1.03699739092461,0.33342353776027,0.592667361050403,0.64,0.64,0.404110060157859
