IndiceGene,ProbeSetID,F_ANOVA_7grupos,P_ANOVA_7grupos,FDR_ANOVA_7grupos
45058,AFFX-GapdhMur/M32599_M_at,55.7743681340835,2.76445533131664e-14,1.208472531446e-11
13394,1429088_at,55.7396226238908,2.78665979180914e-14,1.208472531446e-11
101,1415770_at,55.6531615162056,2.8421709430404e-14,1.22080715906729e-11
2111,1417780_at,55.5320739128304,2.91988655476416e-14,1.23542546909116e-11
42023,1457728_at,55.5120011218985,2.93098878501041e-14,1.23542546909116e-11
3523,1419192_at,55.1067011203615,3.21964677141295e-14,1.34453045405089e-11
22470,1438164_x_at,55.0590249019715,3.26405569239796e-14,1.35057042002606e-11
2884,1418553_at,54.9396816733031,3.35287353436797e-14,1.37470862975936e-11
20727,1436421_s_at,54.7329893553255,3.51940698806175e-14,1.42616266018969e-11
6428,1422122_at,54.7074755744218,3.54161144855425e-14,1.42616266018969e-11
4667,1420361_at,54.5323884961062,3.68594044175552e-14,1.4499158395648e-11
32811,1448511_at,54.52791402234,3.68594044175552e-14,1.4499158395648e-11
4228,1419909_at,54.5208214490971,3.69704267200177e-14,1.4499158395648e-11
21125,1436819_at,54.4667299920641,3.74145159298678e-14,1.45468283013187e-11
3958,1419627_s_at,54.1648461737444,4.01900734914307e-14,1.54924145686924e-11
6232,1421926_at,53.9939596703724,4.18554080283684e-14,1.59976335380292e-11
10418,1426112_a_at,53.6562795218763,4.52970994047064e-14,1.71676006743837e-11
3737,1419406_a_at,53.1900877080333,5.06261699229071e-14,1.90274240807753e-11
37414,1453119_at,53.0162212788386,5.27355936696949e-14,1.96564298355117e-11
37863,1453568_at,52.9683387125312,5.340172748447e-14,1.9741568125222e-11
39427,1455132_at,52.8235320131215,5.52891066263328e-14,2.01500097969161e-11
44194,1459900_at,52.8155684948357,5.54001289287953e-14,2.01500097969161e-11
2300,1417969_at,52.7606209235255,5.60662627435704e-14,2.02291561279822e-11
1313,1416982_at,52.6694035868261,5.73985303731206e-14,2.05454850663342e-11
2019,1417688_at,52.6235350887342,5.79536418854332e-14,2.05808441155506e-11
35390,1451095_at,52.364620570393,6.17284001691587e-14,2.14925154596612e-11
12300,1427994_at,52.3621510637587,6.18394224716212e-14,2.14925154596612e-11
8284,1423978_at,52.3542165006295,6.19504447740837e-14,2.14925154596612e-11
12447,1428141_at,52.2555958175909,6.33937347060964e-14,2.18253498395394e-11
44859,1460567_at,51.8289328579613,7.03881397612349e-14,2.40498143285716e-11
20821,1436515_at,51.703514798499,7.26085858104852e-14,2.46219535987872e-11
40442,1456147_at,51.6129276845527,7.41628980449605e-14,2.49613497367594e-11
22066,1437760_at,51.5288695499411,7.57172102794357e-14,2.51833554010261e-11
40194,1455899_x_at,51.5217387655089,7.59392548843607e-14,2.51833554010261e-11
4927,1420621_a_at,51.3138494382809,7.98250354705488e-14,2.61971780822268e-11
4075,1419744_at,51.2994285644832,8.01581023779363e-14,2.61971780822268e-11
2684,1418353_at,51.2310127103085,8.14903700074865e-14,2.63055195779436e-11
3557,1419226_at,51.2106636454288,8.19344592173366e-14,2.63055195779436e-11
1831,1417500_a_at,51.1681091887835,8.28226376370367e-14,2.63055195779436e-11
610,1416279_at,51.1660069417396,8.28226376370367e-14,2.63055195779436e-11
961,1416630_at,51.1067428658093,8.40438829641244e-14,2.65067354235313e-11
10603,1426297_at,50.9222135190005,8.80406858527749e-14,2.7418828893168e-11
3101,1418770_at,50.913846744674,8.81517081552374e-14,2.7418828893168e-11
39635,1455340_at,50.7826477041527,9.11493103217254e-14,2.80336018948766e-11
39314,1455019_x_at,50.7707819823293,9.13713549266504e-14,2.80336018948766e-11
34304,1450009_at,50.5980893148402,9.54791801177635e-14,2.87500464936078e-11
5003,1420697_at,50.5932853439178,9.5590202420226e-14,2.87500464936078e-11
22501,1438195_at,50.5701090073915,9.61453139325386e-14,2.87500464936078e-11
19070,1434764_at,50.564874240944,9.62563362350011e-14,2.87500464936078e-11
20729,1436423_at,50.25833222508,1.03916875104915e-13,3.07911322701541e-11
4636,1420330_at,50.2195766004389,1.04916075827077e-13,3.07911322701541e-11
26645,1442339_at,50.2125406267731,1.05138120432002e-13,3.07911322701541e-11
6809,1422503_s_at,50.0992139137053,1.0813572259849e-13,3.14647046768678e-11
10336,1426030_a_at,49.9286039872015,1.12909681604378e-13,3.26419833497644e-11
712,1416381_a_at,49.8895936037961,1.14130926931466e-13,3.26419833497644e-11
36684,1452389_at,49.8797572407462,1.14352971536391e-13,3.26419833497644e-11
6785,1422479_at,49.8342087647513,1.15685239165941e-13,3.28145910164976e-11
20344,1436038_a_at,49.8042240058595,1.16573417585641e-13,3.28598606658126e-11
785,1416454_s_at,49.732446117162,1.18682841332429e-13,3.31032670411149e-11
4637,1420331_at,49.7249881078408,1.18904885937354e-13,3.31032670411149e-11
3232,1418901_at,49.6621334030278,1.2090328738168e-13,3.34531237067554e-11
33088,1448788_at,49.4750282099894,1.26787469412193e-13,3.48673271826787e-11
12150,1427844_a_at,49.4163806960402,1.28674848554056e-13,3.51719051190089e-11
4095,1419764_at,49.3331482666302,1.31450406115619e-13,3.54081763909164e-11
10465,1426159_x_at,49.3248668384581,1.31672450720544e-13,3.54081763909164e-11
3263,1418932_at,49.3210604423962,1.31894495325469e-13,3.54081763909164e-11
8951,1424645_at,49.1569082146829,1.37556632751057e-13,3.67097141639374e-11
11748,1427442_a_at,49.1022662988035,1.3944401189292e-13,3.69538460910102e-11
4713,1420407_at,49.0859427982116,1.40110145707695e-13,3.69538460910102e-11
1202,1416871_at,49.0129732130763,1.42663658664333e-13,3.74085678454655e-11
20339,1436033_at,48.9780266152798,1.43995926293883e-13,3.75396547501758e-11
2302,1417971_at,48.8918610875372,1.47215573065296e-13,3.8158445751827e-11
21577,1437271_at,48.8241751389683,1.49880108324396e-13,3.86271015173634e-11
1189,1416858_a_at,48.6942156940408,1.54987134237672e-13,3.97163337571207e-11
33327,1449027_at,48.5918153341497,1.59094959428785e-13,4.05386540406646e-11
39951,1455656_at,48.4981162484914,1.63091762317435e-13,4.13236043386441e-11
13000,1428694_at,48.4085970369627,1.66866520601161e-13,4.20438376851004e-11
13026,1428720_s_at,48.370396590228,1.68531855138099e-13,4.22275288810188e-11
39995,1455700_at,48.2529483144942,1.73749903353837e-13,4.3294444150063e-11
13702,1429396_at,48.1120934380268,1.80300219199125e-13,4.46797812423064e-11
33022,1448722_s_at,47.964804719709,1.87405646556726e-13,4.61867872423766e-11
10476,1426170_a_at,47.8864773689241,1.91291427142914e-13,4.68882318237641e-11
1599,1417268_at,47.825832498798,1.94400051611865e-13,4.72993549942306e-11
20531,1436225_at,47.8135618157117,1.9506618542664e-13,4.72993549942306e-11
5681,1421375_a_at,47.7228750076283,1.99729122130066e-13,4.81710328191877e-11
3638,1419307_at,47.6497739250549,2.03614902716254e-13,4.86680284550045e-11
2225,1417894_at,47.6435701191297,2.03947969623641e-13,4.86680284550045e-11
23274,1438968_x_at,47.5557543126122,2.08721928629529e-13,4.95450931743179e-11
438,1416107_at,47.3542046979025,2.20268248085631e-13,5.20121374707332e-11
37192,1452897_at,47.1973569615161,2.29594121492482e-13,5.39318982991273e-11
14864,1430558_at,47.0894053167523,2.36255459640233e-13,5.50535751007782e-11
21583,1437277_x_at,47.0816214505257,2.36810571152546e-13,5.50535751007782e-11
39537,1455242_at,46.829455802017,2.53352894219461e-13,5.85972763189328e-11
6784,1422478_a_at,46.7004835880636,2.62234678416462e-13,6.03420726084737e-11
25143,1440837_at,46.3677371537245,2.8688162956314e-13,6.56784181468386e-11
18566,1434260_at,46.3209033100525,2.90545365544403e-13,6.61812451081724e-11
26820,1442514_a_at,46.2541151270263,2.95874436062604e-13,6.67878030381756e-11
3140,1418809_at,46.2456556738449,2.96540569877379e-13,6.67878030381756e-11
9294,1424988_at,46.2322736471181,2.97650792902004e-13,6.67878030381756e-11
13311,1429005_at,46.1817492065504,3.01758618093118e-13,6.70917727504651e-11
39152,1454857_at,46.179014363543,3.01980662698043e-13,6.70917727504651e-11
40507,1456212_x_at,45.790750122648,3.35731442646647e-13,7.42045113702122e-11
11562,1427256_at,45.7734019214848,3.37285754881123e-13,7.42045113702122e-11
10257,1425951_a_at,45.6206582844192,3.5171865420125e-13,7.70041894326726e-11
13025,1428719_at,45.3639865263643,3.77475828372553e-13,8.22441417170557e-11
36153,1451858_at,45.2132166254303,3.93574062229618e-13,8.5339345099125e-11
20623,1436317_at,45.1015035538425,4.05897537802957e-13,8.75903581456994e-11
39188,1454893_at,45.0739163989925,4.09006162271908e-13,8.78408901172634e-11
21776,1437470_at,44.9546289052205,4.2277292777726e-13,9.01771414354519e-11
3628,1419297_at,44.9451146576281,4.23883150801885e-13,9.01771414354519e-11
17963,1433657_at,44.8875006800937,4.30766533554561e-13,9.12112743185176e-11
28089,1443783_x_at,44.8698053400576,4.32875957301349e-13,9.12296193936828e-11
27992,1443686_at,44.840644553417,4.36428670980149e-13,9.15505557668637e-11
33033,1448733_at,44.7905463676816,4.4264591991805e-13,9.24248779362221e-11
21820,1437514_at,44.6419084595279,4.61408689034215e-13,9.58985865628209e-11
2909,1418578_at,44.5896044609819,4.68181049484429e-13,9.68597867559505e-11
32859,1448559_at,44.5385565093547,4.74953409934642e-13,9.78122088651246e-11
18272,1433966_x_at,44.5120289097147,4.78506123613442e-13,9.79239424590507e-11
1190,1416859_at,44.5018415854936,4.79838391242993e-13,9.79239424590507e-11
629,1416298_at,44.4522007027956,4.86610751693206e-13,9.88587005050238e-11
35121,1450826_a_at,44.1536834421114,5.29354338141275e-13,1.07060134549371e-10
33715,1449415_at,44.075958132613,5.41122702202301e-13,1.08951674071545e-10
17734,1433428_x_at,44.053214908056,5.44564393578639e-13,1.0915732762129e-10
44209,1459916_at,43.8960092385679,5.69433389330243e-13,1.13460472943166e-10
40841,1456546_at,43.8856580044261,5.71098723867181e-13,1.13460472943166e-10
8608,1424302_at,43.8604048878526,5.75206549058294e-13,1.13460472943166e-10
39955,1455660_at,43.8554016991233,5.76094727477994e-13,1.13460472943166e-10
13461,1429155_at,43.785279901848,5.87641046934095e-13,1.15231299381629e-10
33660,1449360_at,43.6429396178749,6.11954931173386e-13,1.19479564289398e-10
45057,AFFX-GapdhMur/M32599_5_at,43.6178952498524,6.16395823271887e-13,1.19827879419765e-10
4659,1420353_at,43.5336310797837,6.31494856406789e-13,1.22236264029196e-10
33808,1449508_at,43.5075976973116,6.36157793110215e-13,1.22612618064375e-10
24208,1439902_at,43.4921488648343,6.3904437297424e-13,1.22644852193665e-10
9532,1425226_x_at,43.3988820033038,6.56363852158393e-13,1.25053656600165e-10
26329,1442023_at,43.3943160368521,6.5714100827563e-13,1.25053656600165e-10
12763,1428457_at,43.2729653223634,6.80566714095221e-13,1.28532533291738e-10
22963,1438657_x_at,43.2698057364428,6.81121825607534e-13,1.28532533291738e-10
32785,1448485_at,43.2258828726752,6.8978156519961e-13,1.29624326550282e-10
34283,1449988_at,43.136029489224,7.07878200501e-13,1.32473090127783e-10
36319,1452024_a_at,43.018031322467,7.32525151647678e-13,1.36519077952322e-10
37064,1452769_at,42.9354754201744,7.50177697739218e-13,1.39233598130603e-10
32224,1447918_x_at,42.8376270688413,7.71827046719409e-13,1.4266463784464e-10
40943,1456648_at,42.3967135342797,8.77742323268649e-13,1.61579822537712e-10
9186,1424880_at,42.3370356374406,8.93285445613401e-13,1.63772629604106e-10
985,1416654_at,42.3024441776463,9.02389274415327e-13,1.64771897430792e-10
295,1415964_at,42.2429216728791,9.18265463667467e-13,1.66994720471236e-10
6808,1422502_at,42.047511603573,9.72777414176562e-13,1.76197727537258e-10
4770,1420464_s_at,41.9524026411427,1.00053298979219e-12,1.8050015349047e-10
3161,1418830_at,41.7931425828216,1.04882769136339e-12,1.88458875331395e-10
39396,1455101_at,41.7384312320239,1.06603614824508e-12,1.90790858420639e-10
2264,1417933_at,41.5754357192564,1.1189937865197e-12,1.99326503450929e-10
36339,1452044_at,41.5560793120997,1.12554410236498e-12,1.99326503450929e-10
6633,1422327_s_at,41.5515645916627,1.126987392297e-12,1.99326503450929e-10
1053,1416722_at,41.4014226451813,1.17872378524453e-12,2.07662583743412e-10
13690,1429384_at,41.284806850993,1.22069021557536e-12,2.14219258415036e-10
11294,1426988_at,41.2425918806795,1.23623333792011e-12,2.16106045633856e-10
44961,1460669_at,41.2244008586768,1.24300569837033e-12,2.1645096525946e-10
21615,1437309_a_at,41.1709583597574,1.2632117574185e-12,2.18870589586345e-10
9158,1424852_at,41.1571812415406,1.26842980563424e-12,2.18870589586345e-10
10856,1426550_at,41.1420430378702,1.27420296536229e-12,2.18870589586345e-10
19139,1434833_at,41.1365070727349,1.27631238910908e-12,2.18870589586345e-10
13625,1429319_at,41.1023719494921,1.28952404310212e-12,2.20298575257381e-10
36227,1451932_a_at,40.9839510203647,1.33648647704376e-12,2.27459911702456e-10
42443,1458148_at,40.9522574966364,1.34925404182695e-12,2.28587888942017e-10
9368,1425062_at,40.9424601935797,1.3532508447156e-12,2.28587888942017e-10
41165,1456870_at,40.892186795854,1.37401201527609e-12,2.3122879067525e-10
11503,1427197_at,40.8795393565608,1.37934108579429e-12,2.31262685168805e-10
1971,1417640_at,40.8108874944472,1.40831790673701e-12,2.34809231669114e-10
3940,1419609_at,40.8044299243106,1.41109346429857e-12,2.34809231669114e-10
19527,1435221_at,40.7811101061108,1.4210854715202e-12,2.34809231669114e-10
37261,1452966_at,40.7791431261217,1.42186262763744e-12,2.34809231669114e-10
28396,1444090_at,40.7685363786204,1.42652556434086e-12,2.34809231669114e-10
35572,1451277_at,40.7048563234215,1.45439216225896e-12,2.3555378758644e-10
21486,1437180_at,40.6929807997908,1.45961021047469e-12,2.3555378758644e-10
19374,1435068_at,40.690594898406,1.46072043349932e-12,2.3555378758644e-10
21696,1437390_x_at,40.6878394928342,1.46194167882641e-12,2.3555378758644e-10
33647,1449347_a_at,40.6876559149556,1.46194167882641e-12,2.3555378758644e-10
4099,1419768_at,40.6868103549539,1.46238576803626e-12,2.3555378758644e-10
18531,1434225_at,40.5922426676207,1.50501833218186e-12,2.4105665296809e-10
36500,1452205_x_at,40.5874984811831,1.50723877823111e-12,2.4105665296809e-10
27993,1443687_x_at,40.5626309334079,1.51867407538475e-12,2.41527689476038e-10
36459,1452164_at,40.5578186794993,1.520894521434e-12,2.41527689476038e-10
36556,1452261_at,40.5101806848341,1.54321000422897e-12,2.44211629476248e-10
21727,1437421_at,40.3597424412964,1.61581859003945e-12,2.54792317325915e-10
36458,1452163_at,40.3486121204709,1.62136970516258e-12,2.54792317325915e-10
5632,1421326_at,40.3153495705052,1.63791202822949e-12,2.56498161059647e-10
19264,1434958_at,40.2950321642128,1.64812608005604e-12,2.57204617081687e-10
9392,1425086_a_at,40.229586203965,1.68154379309726e-12,2.61493727396945e-10
11078,1426772_x_at,40.2186619692014,1.68720593052285e-12,2.61493727396945e-10
907,1416576_at,40.1597336591049,1.71807013060743e-12,2.65365345755225e-10
2729,1418398_a_at,40.0770349096248,1.76236802928997e-12,2.7127836344371e-10
37012,1452717_at,40.040249710521,1.78246306603569e-12,2.73438322249237e-10
10160,1425854_x_at,40.0224340432331,1.79223302865239e-12,2.74005090933056e-10
10201,1425895_a_at,40.0090891607725,1.79967152291738e-12,2.74212788361813e-10
36662,1452367_at,39.9928906132897,1.80866432941684e-12,2.74655117579222e-10
21247,1436941_at,39.9698614082497,1.82154291650249e-12,2.75682574084493e-10
24095,1439789_at,39.9050796246855,1.85840232092005e-12,2.803204116248e-10
13232,1428926_at,39.6698446361554,1.99906757814006e-12,3.00533156138982e-10
11789,1427483_at,39.656414475247,2.00739425082475e-12,3.00782352513112e-10
2956,1418625_s_at,39.6242520939362,2.02760030987292e-12,3.02399542517029e-10
8928,1424622_at,39.6178645159932,2.03159711276157e-12,3.02399542517029e-10
34865,1450570_a_at,39.6023341587352,2.04147809768074e-12,3.02870735800983e-10
8961,1424655_at,39.5101164461494,2.10098605180065e-12,3.1067728499102e-10
5300,1420994_at,39.4917855007325,2.11308748276906e-12,3.11279263313558e-10
3509,1419178_at,39.4830429724249,2.11886064249711e-12,3.11279263313558e-10
21203,1436897_at,39.4078305925324,2.16915374551263e-12,3.17633126871315e-10
32654,1448354_at,39.3759472163447,2.19091411679528e-12,3.19781286671793e-10
29726,1445420_at,39.3327245636079,2.2207791161577e-12,3.22683731110931e-10
9652,1425346_at,39.3265462112438,2.22510898595374e-12,3.22683731110931e-10
40735,1456440_s_at,39.2985618394681,2.24464891118714e-12,3.24474072254652e-10
1356,1417025_at,39.22918313811,2.29405383578296e-12,3.30556300471717e-10
11514,1427208_at,39.2052030882063,2.31137331496711e-12,3.31991235281311e-10
9156,1424850_at,39.1914049761127,2.3214763444912e-12,3.32383824167929e-10
10946,1426640_s_at,39.1635435433476,2.34190444814431e-12,3.34247571252393e-10
18411,1434105_at,39.1143928160852,2.37831976335201e-12,3.37940195618835e-10
37386,1453091_s_at,39.0959305695078,2.39219755115982e-12,3.37940195618835e-10
33181,1448881_at,39.0918950404068,2.39519515332631e-12,3.37940195618835e-10
36476,1452181_at,39.0885425061367,2.39774866628295e-12,3.37940195618835e-10
8978,1424672_at,39.0155373433711,2.4535928844216e-12,3.44733622057004e-10
26525,1442219_at,38.8926634326257,2.5507373990763e-12,3.56814583727558e-10
8938,1424632_a_at,38.8868278245894,2.55540033577972e-12,3.56814583727558e-10
18637,1434331_at,38.8745496707295,2.56539234300135e-12,3.57104197721308e-10
6801,1422495_a_at,38.833402582903,2.59903210064749e-12,3.60673682373239e-10
32499,1448199_at,38.7549461953796,2.66442423679791e-12,3.68344347547923e-10
44699,1460407_at,38.7475929276199,2.67064148573581e-12,3.68344347547923e-10
10012,1425706_a_at,38.7077052341669,2.70472533259181e-12,3.70140731760542e-10
396,1416065_a_at,38.7023622490931,2.70927724699277e-12,3.70140731760542e-10
1761,1417430_at,38.7000490890818,2.71127564843709e-12,3.70140731760542e-10
8112,1423806_at,38.6940112623372,2.71649369665283e-12,3.70140731760542e-10
35485,1451190_a_at,38.6403736652858,2.76323408598955e-12,3.75375362988599e-10
5784,1421478_a_at,38.5374947044542,2.85527157473098e-12,3.86713523399225e-10
6153,1421847_at,38.4196612940977,2.96473956495902e-12,4.00337482392864e-10
28238,1443932_at,38.4033907651793,2.98017166500131e-12,4.01220066457385e-10
6150,1421844_at,38.3779875350538,3.0044855492406e-12,4.03289591536608e-10
6411,1422105_at,38.3602894278815,3.02158298381983e-12,4.04381050899875e-10
2072,1417741_at,38.2319117065124,3.14848147553448e-12,4.20117346236925e-10
11060,1426754_x_at,38.2136611425651,3.16702220004572e-12,4.20282220137125e-10
40195,1455900_x_at,38.2124025449792,3.16835446767527e-12,4.20282220137125e-10
7216,1422910_s_at,38.186305550088,3.19499982026628e-12,4.22573861858737e-10
1399,1417068_a_at,38.0677906516922,3.31923377672183e-12,4.37721527964711e-10
33171,1448871_at,38.0363545224159,3.35298455667044e-12,4.40183852223627e-10
11203,1426897_at,38.0322884476756,3.35742544876894e-12,4.40183852223627e-10
18100,1433794_at,37.9952080733771,3.39783756686529e-12,4.44190933632439e-10
12943,1428637_at,37.9393864620971,3.45967698933691e-12,4.50967895653422e-10
21812,1437506_at,37.9213530983426,3.47988304838509e-12,4.52294539957395e-10
32591,1448291_at,37.8374161620733,3.57569529541024e-12,4.63324929533826e-10
35301,1451006_at,37.8281571121763,3.58646445874911e-12,4.63324929533826e-10
1586,1417255_at,37.8203858682377,3.59556828755103e-12,4.63324929533826e-10
2732,1418401_a_at,37.7894046325584,3.63187258045627e-12,4.66669758550309e-10
23275,1438969_x_at,37.7523951128432,3.67572638992897e-12,4.69997517140606e-10
5447,1421141_a_at,37.7500139732897,3.67861296979299e-12,4.69997517140606e-10
12071,1427765_a_at,37.6085620706869,3.85169673933206e-12,4.90046187461777e-10
11031,1426725_s_at,37.5990994364917,3.86357612569554e-12,4.90046187461777e-10
12045,1427739_a_at,37.5955235765959,3.86812804009651e-12,4.90046187461777e-10
44621,1460329_at,37.5657669140968,3.90587562293376e-12,4.93442287030632e-10
7849,1423543_at,37.5523594206295,3.92297305751299e-12,4.93719951335056e-10
23790,1439484_at,37.5469001348887,3.92996746256813e-12,4.93719951335056e-10
5070,1420764_at,37.5371119451897,3.94251298274639e-12,4.93920216763459e-10
34634,1450339_a_at,37.4744259813567,4.02400335275388e-12,5.02732895325631e-10
5448,1421142_s_at,37.4379268871251,4.07229805432507e-12,5.0736108991192e-10
633,1416302_at,37.3975681555865,4.12647693792678e-12,5.11588997660521e-10
33328,1449028_at,37.3957706216424,4.12891942858096e-12,5.11588997660521e-10
34379,1450084_s_at,37.3443820243088,4.1989745014348e-12,5.18843695860852e-10
36816,1452521_a_at,37.3347757565272,4.21218615542784e-12,5.19054119661069e-10
4700,1420394_s_at,37.3192411503692,4.23372448210557e-12,5.20286669938538e-10
24468,1440162_x_at,37.2877202501358,4.27768931388073e-12,5.24261048221018e-10
44574,1460282_at,37.12585479834,4.51150228286679e-12,5.51418060866057e-10
3976,1419645_at,37.1100505643625,4.5351500332913e-12,5.52810274733705e-10
37163,1452868_at,37.0562190763873,4.6163073363914e-12,5.61186191856034e-10
1288,1416957_at,37.0273017418839,4.66060523507394e-12,5.6504827071793e-10
14918,1430612_at,36.9708002233552,4.74842387632179e-12,5.72247648498737e-10
7456,1423150_at,36.9679173581659,4.75297579072276e-12,5.72247648498737e-10
14449,1430143_at,36.9581016269092,4.76840789076505e-12,5.72247648498737e-10
44912,1460620_at,36.9566287098869,4.77073935911676e-12,5.72247648498737e-10
33880,1449580_s_at,36.8763644455552,4.89919216306589e-12,5.86096726117864e-10
7227,1422921_at,36.8510399151768,4.94049245958195e-12,5.89473942909009e-10
20488,1436182_at,36.8274602051016,4.97923924314136e-12,5.92525054459988e-10
32401,1448101_s_at,36.8195824625029,4.99233987483194e-12,5.92525054459988e-10
34495,1450200_s_at,36.7626978384086,5.08748598804232e-12,6.01967086997468e-10
10513,1426207_at,36.7561674527323,5.09858821828857e-12,6.01967086997468e-10
19972,1435666_at,36.7091623507005,5.17885734296897e-12,6.09847637141628e-10
24252,1439946_at,36.6935220895937,5.20583576246736e-12,6.11428121674584e-10
11976,1427670_a_at,36.6311201492829,5.31519273039294e-12,6.22650668398576e-10
27660,1443354_at,36.6099077223011,5.35294031323019e-12,6.2544808566579e-10
39282,1454987_a_at,36.5506133302461,5.45985479050159e-12,6.36291759448094e-10
11973,1427667_s_at,36.4475146732573,5.65136826224943e-12,6.5691329895802e-10
13580,1429274_at,36.4127395469948,5.71764857681956e-12,6.62909173427092e-10
7258,1422952_at,36.3600443443343,5.81945602817768e-12,6.72009170814344e-10
37116,1452821_at,36.3479000045391,5.84321480090466e-12,6.72009170814344e-10
7772,1423466_at,36.3363984553357,5.86586335060701e-12,6.72009170814344e-10
5358,1421052_a_at,36.3350411252397,5.86852788586611e-12,6.72009170814344e-10
35665,1451370_at,36.3339978636278,5.8706373096129e-12,6.72009170814344e-10
35633,1451338_at,36.32461666613,5.88906701182168e-12,6.72412180506759e-10
32989,1448689_at,36.2928122166705,5.95234972422531e-12,6.76756260043855e-10
19668,1435362_at,36.29044894903,5.9571236832312e-12,6.76756260043855e-10
12537,1428231_at,36.2817417317736,5.97455418471782e-12,6.7703107609286e-10
38994,1454699_at,36.2678872315692,6.00242078263591e-12,6.78484159693389e-10
19533,1435227_at,36.2395617978214,6.05981931300903e-12,6.83259777090051e-10
9713,1425407_s_at,36.1592583814275,6.22601969979542e-12,7.00248664539833e-10
11962,1427656_at,36.0784505710614,6.39810426861231e-12,7.17813185618617e-10
2986,1418655_at,36.0620298058262,6.43363140540032e-12,7.19539542085337e-10
17955,1433649_at,36.0566413393058,6.44539976946135e-12,7.19539542085337e-10
6324,1422018_at,36.0220193406409,6.52122800204324e-12,7.26207170667043e-10
39640,1455345_at,35.9362953930205,6.7132965853034e-12,7.45754653432927e-10
20064,1435758_at,35.9140572055715,6.76403377752877e-12,7.49544686487285e-10
21231,1436925_at,35.8528426367837,6.90603130237832e-12,7.62247766128704e-10
15775,1431469_a_at,35.8500945420995,6.91247059592115e-12,7.62247766128704e-10
3496,1419165_at,35.7439456731372,7.16660064625785e-12,7.88343550602135e-10
3463,1419132_at,35.7223042815319,7.21955828453247e-12,7.92236735257175e-10
8960,1424654_at,35.6864991577795,7.30815408189756e-12,7.99821056842581e-10
44542,1460249_at,35.68012704434,7.32414129345216e-12,7.99821056842581e-10
12714,1428408_a_at,35.587027273384,7.56061879769732e-12,8.23650889842866e-10
19142,1434836_at,35.5474992863168,7.66353647208007e-12,8.32850984162128e-10
5517,1421211_a_at,35.4851766506106,7.82873765814429e-12,8.48759368076841e-10
39145,1454850_at,35.4619171757752,7.89146525903561e-12,8.53508332488645e-10
1875,1417544_a_at,35.2530211661711,8.47877323906232e-12,9.12422210008756e-10
11972,1427666_a_at,35.2513934895663,8.48354719806821e-12,9.12422210008756e-10
25478,1441172_at,35.2468400554093,8.49686987436371e-12,9.12422210008756e-10
13217,1428911_at,35.2267084827894,8.55604476157623e-12,9.16594239410569e-10
14195,1429889_at,35.1891472360435,8.66762217555106e-12,9.26346985164759e-10
28133,1443827_x_at,35.1544979057729,8.77198313986582e-12,9.35284188158602e-10
19649,1435343_at,35.1298628306642,8.84692319402802e-12,9.41049723994948e-10
13008,1428702_at,35.108644086827,8.91209328557352e-12,9.45751339465062e-10
39825,1455530_at,35.0911069090042,8.96627216917523e-12,9.49267232633737e-10
35802,1451507_at,35.0129418388543,9.21229759143216e-12,9.73030055436023e-10
1405,1417074_at,34.9366050118423,9.45954425901618e-12,9.96810527163292e-10
9033,1424727_at,34.9240218261672,9.5009555778347e-12,9.98369174412087e-10
38945,1454650_at,34.9186747587336,9.51860812392624e-12,9.98369174412087e-10
34808,1450513_at,34.8740044723348,9.66760005383094e-12,1.0116436891597e-09
10417,1426111_x_at,34.7932130868502,9.94337945314783e-12,1.03809341832505e-09
21559,1437253_at,34.7796500175114,9.9905639316944e-12,1.04030397986942e-09
18062,1433756_at,34.7729538315695,1.00138786152115e-11,1.04030397986942e-09
13095,1428789_at,34.7672655894503,1.00337516073523e-11,1.04030397986942e-09
26771,1442465_s_at,34.6651477092733,1.03980157817318e-11,1.07392770648847e-09
19770,1435464_at,34.6630288751268,1.04056763206017e-11,1.07392770648847e-09
13256,1428950_s_at,34.6344065233367,1.05103703518239e-11,1.08225619460641e-09
41188,1456893_at,34.510024947149,1.09786624236108e-11,1.12790126188444e-09
7037,1422731_at,34.4809609046775,1.10912390383078e-11,1.136877208788e-09
22976,1438670_at,34.4495920252617,1.12141407271338e-11,1.14665266170988e-09
2828,1418497_at,34.44369897634,1.12374554106509e-11,1.14665266170988e-09
2075,1417744_a_at,34.4083776055591,1.1377898623266e-11,1.15726480375588e-09
5763,1421457_a_at,34.4046606615606,1.1392775611796e-11,1.15726480375588e-09
22015,1437709_x_at,34.3898160136389,1.14525056105208e-11,1.1607178776182e-09
35432,1451137_a_at,34.3579078997748,1.15818465928896e-11,1.17119476050654e-09
8335,1424029_at,34.3430959731466,1.16424647700342e-11,1.17469083577922e-09
19944,1435638_at,34.3135836710104,1.17642562358355e-11,1.18432973324201e-09
1147,1416816_at,34.3006162638794,1.18182130748323e-11,1.18659912513092e-09
13253,1428947_at,34.2955397267557,1.18394183346027e-11,1.18659912513092e-09
15361,1431055_a_at,34.282389313648,1.18944853966241e-11,1.18947491324422e-09
33129,1448829_at,34.1723661971036,1.23661081374848e-11,1.23390230776262e-09
6803,1422497_at,34.1139199570937,1.26247901022225e-11,1.2569330207513e-09
17911,1433605_at,34.0877867282741,1.27423627205303e-11,1.26584427545955e-09
40741,1456446_at,34.0468455542646,1.29288801886673e-11,1.27923410120162e-09
